Energy (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
      1.25129      0.00000      0.00000      0.00000
      1.26129      0.00000      0.00000      0.00000
      1.27129      0.00000      0.00000      0.00000
      1.28129      0.00000      0.00000      0.00000
      1.29129      0.00000      0.00000      0.00000
      1.30129      0.00000      0.00000      0.00000
      1.31129      0.00000      0.00000      0.00000
      1.32129      0.00000      0.00000      0.00000
      1.33129      0.00000      0.00000      0.00000
      1.34129      0.00000      0.00000      0.00000
      1.35129      0.00000      0.00000      0.00000
      1.36129      0.00000      0.00000      0.00000
      1.37129      0.00000      0.00000      0.00000
      1.38129      0.00000      0.00000      0.00000
      1.39129      0.00000      0.00000      0.00000
      1.40129      0.00000      0.00000      0.00000
      1.41129      0.00000      0.00000      0.00000
      1.42129      0.00000      0.00000      0.00000
      1.43129      0.00000      0.00000      0.00000
      1.44129      0.00000      0.00000      0.00000
      1.45129      0.00000      0.00000      0.00000
      1.46129      0.00000      0.00000      0.00000
      1.47129      0.00000      0.00000      0.00000
      1.48129      0.00000      0.00000      0.00000
      1.49129      0.00000      0.00000      0.00000
      1.50129      0.00000      0.00000      0.00000
      1.51129      0.00000      0.00000      0.00000
      1.52129      0.00000      0.00000      0.00000
      1.53129      0.00000      0.00000      0.00000
      1.54129      0.00000      0.00000      0.00000
      1.55129      0.00000      0.00000      0.00000
      1.56129      0.00000      0.00000      0.00000
      1.57129      0.00000      0.00000      0.00000
      1.58129      0.00000      0.00000      0.00000
      1.59129      0.00000      0.00000      0.00000
      1.60129      0.00000      0.00000      0.00000
      1.61129      0.00000      0.00000      0.00000
      1.62129      0.00000      0.00000      0.00000
      1.63129      0.00000      0.00000      0.00000
      1.64129      0.00000      0.00000      0.00000
      1.65129      0.00000      0.00000      0.00000
      1.66129      0.00000      0.00000      0.00000
      1.67129      0.00000      0.00000      0.00000
      1.68129      0.00000      0.00000      0.00000
      1.69129      0.00000      0.00000      0.00000
      1.70129      0.00000      0.00000      0.00000
      1.71129      0.00000      0.00000      0.00000
      1.72129      0.00000      0.00000      0.00000
      1.73129      0.00000      0.00000      0.00000
      1.74129      0.00000      0.00000      0.00000
      1.75129      0.00000      0.00000      0.00000
      1.76129      0.00000      0.00000      0.00000
      1.77129      0.00000      0.00000      0.00000
      1.78129      0.00000      0.00000      0.00000
      1.79129      0.00000      0.00000      0.00000
      1.80129      0.00000      0.00000      0.00000
      1.81129      0.00000      0.00000      0.00000
      1.82129      0.00000      0.00000      0.00000
      1.83129      0.00000      0.00000      0.00000
      1.84129      0.00000      0.00000      0.00000
      1.85129      0.00000      0.00000      0.00000
      1.86129      0.00000      0.00000      0.00000
      1.87129      0.00000      0.00000      0.00000
      1.88129      0.00000      0.00000      0.00000
      1.89129      0.00000      0.00000      0.00000
      1.90129      0.00000      0.00000      0.00000
      1.91129      0.00000      0.00000      0.00000
      1.92129      0.00000      0.00000      0.00000
      1.93129      0.00000      0.00000      0.00000
      1.94129      0.00000      0.00000      0.00000
      1.95129      0.00000      0.00000      0.00000
      1.96129      0.00000      0.00000      0.00000
      1.97129      0.00000      0.00000      0.00000
      1.98129      0.00000      0.00000      0.00000
      1.99129      0.00000      0.00000      0.00000
      2.00129      0.00000      0.00000      0.00000
      2.01129      0.00000      0.00000      0.00000
      2.02129      0.00000      0.00000      0.00000
      2.03129      0.00000      0.00000      0.00000
      2.04129      0.00000      0.00000      0.00000
      2.05129      0.00000      0.00000      0.00000
      2.06129      0.00000      0.00000      0.00000
      2.07129      0.00000      0.00000      0.00000
      2.08129      0.00000      0.00000      0.00000
      2.09129      0.00000      0.00000      0.00000
      2.10129      0.00000      0.00000      0.00000
      2.11129      0.00000      0.00000      0.00000
      2.12129      0.00000      0.00000      0.00000
      2.13129      0.00000      0.00000      0.00000
      2.14129      0.00000      0.00000      0.00000
      2.15129      0.00000      0.00000      0.00000
      2.16129      0.00000      0.00000      0.00000
      2.17129      0.00000      0.00000      0.00000
      2.18129      0.00000      0.00000      0.00000
      2.19129      0.00000      0.00000      0.00000
      2.20129      0.00000      0.00000      0.00000
      2.21129      0.00002      0.00001      0.00001
      2.22129      0.00016      0.00008      0.00008
      2.23129      0.00085      0.00042      0.00044
      2.24129      0.00379      0.00185      0.00194
      2.25129      0.01381      0.00673      0.00708
      2.26129      0.04156      0.02025      0.02130
      2.27129      0.10374      0.05055      0.05319
      2.28129      0.21662      0.10553      0.11109
      2.29129      0.38264      0.18637      0.19627
      2.30129      0.58153      0.28317      0.29836
      2.31129      0.78093      0.38007      0.40086
      2.32129      0.96373      0.46853      0.49520
      2.33129      1.14493      0.55565      0.58927
      2.34129      1.35474      0.65630      0.69845
      2.35129      1.60319      0.77630      0.82690
      2.36129      1.86747      0.90643      0.96104
      2.37129      2.11710      1.03399      1.08312
      2.38129      2.34285      1.15565      1.18720
      2.39129      2.55149      1.27407      1.27741
      2.40129      2.73953      1.38521      1.35432
      2.41129      2.88936      1.47757      1.41179
      2.42129      2.99580      1.54641      1.44939
      2.43129      3.08445      1.60323      1.48123
      2.44129      3.19372      1.66660      1.52712
      2.45129      3.34113      1.74528      1.59585
      2.46129      3.51080      1.83193      1.67887
      2.47129      3.67069      1.91211      1.75858
      2.48129      3.79965      1.97755      1.82210
      2.49129      3.90263      2.03214      1.87049
      2.50129      4.00910      2.08920      1.91990
      2.51129      4.16389      2.16782      1.99607
      2.52129      4.41013      2.28798      2.12215
      2.53129      4.74967      2.45313      2.29654
      2.54129      5.09910      2.62658      2.47252
      2.55129      5.30986      2.73888      2.57098
      2.56129      5.27820      2.74134      2.53685
      2.57129      5.04336      2.65365      2.38970
      2.58129      4.75278      2.54463      2.20815
      2.59129      4.52990      2.46713      2.06278
      2.60129      4.40019      2.42682      1.97338
      2.61129      4.33821      2.41220      1.92601
      2.62129      4.33530      2.42872      1.90658
      2.63129      4.39123      2.48645      1.90478
      2.64129      4.47345      2.57036      1.90308
      2.65129      4.53452      2.64867      1.88585
      2.66129      4.57335      2.71262      1.86073
      2.67129      4.64843      2.79171      1.85672
      2.68129      4.81877      2.92257      1.89620
      2.69129      5.08464      3.11022      1.97442
      2.70129      5.38808      3.32162      2.06645
      2.71129      5.65051      3.50645      2.14406
      2.72129      5.79764      3.61665      2.18099
      2.73129      5.77019      3.61728      2.15291
      2.74129      5.54857      3.49989      2.04869
      2.75129      5.18447      3.29751      1.88696
      2.76129      4.79439      3.07939      1.71500
      2.77129      4.49734      2.91472      1.58262
      2.78129      4.34735      2.83383      1.51351
      2.79129      4.32798      2.82643      1.50155
      2.80129      4.40507      2.87323      1.53184
      2.81129      4.56807      2.96881      1.59926
      2.82129      4.81850      3.11376      1.70474
      2.83129      5.13651      3.29665      1.83987
      2.84129      5.47395      3.49133      1.98262
      2.85129      5.77769      3.66803      2.10965
      2.86129      6.01724      3.80516      2.21208
      2.87129      6.20706      3.90356      2.30350
      2.88129      6.41690      4.00033      2.41658
      2.89129      6.73970      4.15524      2.58446
      2.90129      7.21380      4.40125      2.81255
      2.91129      7.76596      4.70280      3.06316
      2.92129      8.23985      4.96917      3.27068
      2.93129      8.49302      5.11529      3.37773
      2.94129      8.48214      5.11810      3.36404
      2.95129      8.26976      5.02130      3.24845
      2.96129      7.95793      4.88939      3.06854
      2.97129      7.61854      4.75921      2.85934
      2.98129      7.27894      4.63229      2.64665
      2.99129      6.95090      4.50061      2.45029
      3.00129      6.64977      4.36628      2.28349
      3.01129      6.38253      4.23459      2.14794
      3.02129      6.13280      4.09620      2.03661
      3.03129      5.86836      3.92306      1.94530
      3.04129      5.55980      3.68361      1.87618
      3.05129      5.19061      3.36504      1.82558
      3.06129      4.76442      2.98910      1.77533
      3.07129      4.32195      2.61373      1.70823
      3.08129      3.95144      2.31677      1.63466
      3.09129      3.75904      2.16406      1.59498
      3.10129      3.80313      2.17611      1.62701
      3.11129      4.04856      2.31668      1.73188
      3.12129      4.39471      2.51835      1.87636
      3.13129      4.76424      2.73376      2.03048
      3.14129      5.16831      2.96967      2.19864
      3.15129      5.66972      3.26290      2.40682
      3.16129      6.27373      3.61602      2.65771
      3.17129      6.87303      3.96603      2.90699
      3.18129      7.31027      4.22190      3.08836
      3.19129      7.47687      4.32163      3.15524
      3.20129      7.35253      4.25455      3.09798
      3.21129      6.99450      4.05682      2.93768
      3.22129      6.51785      3.80128      2.71658
      3.23129      6.05798      3.57171      2.48627
      3.24129      5.71215      3.42292      2.28923
      3.25129      5.50500      3.36044      2.14455
      3.26129      5.40359      3.35485      2.04873
      3.27129      5.34982      3.36560      1.98422
      3.28129      5.27972      3.35525      1.92447
      3.29129      5.13960      3.30029      1.83931
      3.30129      4.90970      3.20111      1.70859
      3.31129      4.61981      3.08089      1.53892
      3.32129      4.34015      2.97363      1.36652
      3.33129      4.15000      2.91212      1.23789
      3.34129      4.09913      2.91771      1.18142
      3.35129      4.18171      2.98862      1.19309
      3.36129      4.34338      3.09744      1.24595
      3.37129      4.52119      3.20965      1.31154
      3.38129      4.68306      3.30849      1.37457
      3.39129      4.82779      3.39656      1.43124
      3.40129      4.94687      3.47047      1.47639
      3.41129      4.99965      3.50402      1.49563
      3.42129      4.94541      3.46977      1.47564
      3.43129      4.79745      3.37484      1.42261
      3.44129      4.62333      3.26004      1.36329
      3.45129      4.48396      3.16049      1.32347
      3.46129      4.38418      3.07638      1.30780
      3.47129      4.28500      2.98360      1.30139
      3.48129      4.15234      2.86512      1.28722
      3.49129      3.99090      2.73047      1.26043
      3.50129      3.84080      2.61062      1.23018
      3.51129      3.74885      2.53644      1.21241
      3.52129      3.73750      2.51854      1.21896
      3.53129      3.78736      2.54008      1.24727
      3.54129      3.84365      2.56480      1.27885
      3.55129      3.85200      2.55768      1.29433
      3.56129      3.80492      2.50913      1.29579
      3.57129      3.75785      2.44525      1.31260
      3.58129      3.79007      2.41073      1.37934
      3.59129      3.93580      2.43279      1.50301
      3.60129      4.14783      2.49628      1.65155
      3.61129      4.33712      2.55732      1.77980
      3.62129      4.46307      2.58953      1.87354
      3.63129      4.58737      2.61895      1.96841
      3.64129      4.82226      2.70393      2.11832
      3.65129      5.20765      2.86958      2.33807
      3.66129      5.64337      3.06489      2.57848
      3.67129      5.96110      3.19739      2.76370
      3.68129      6.06952      3.21535      2.85417
      3.69129      6.02080      3.15024      2.87056
      3.70129      5.93532      3.07675      2.85857
      3.71129      5.87527      3.03763      2.83764
      3.72129      5.79570      3.00961      2.78609
      3.73129      5.60521      2.93476      2.67045
      3.74129      5.26448      2.77953      2.48495
      3.75129      4.83330      2.56756      2.26574
      3.76129      4.43493      2.36290      2.07203
      3.77129      4.17612      2.22502      1.95110
      3.78129      4.08598      2.17445      1.91153
      3.79129      4.11015      2.18844      1.92170
      3.80129      4.15369      2.21963      1.93406
      3.81129      4.13782      2.22193      1.91589
      3.82129      4.03686      2.17288      1.86399
      3.83129      3.88090      2.08355      1.79736
      3.84129      3.72549      1.98734      1.73816
      3.85129      3.60460      1.91127      1.69333
      3.86129      3.50646      1.85563      1.65083
      3.87129      3.40064      1.80438      1.59626
      3.88129      3.28688      1.75273      1.53415
      3.89129      3.21045      1.71978      1.49067
      3.90129      3.22794      1.73330      1.49464
      3.91129      3.35283      1.80013      1.55271
      3.92129      3.52345      1.88706      1.63639
      3.93129      3.62821      1.93369      1.69452
      3.94129      3.58396      1.89524      1.68872
      3.95129      3.40364      1.78021      1.62343
      3.96129      3.18230      1.64361      1.53869
      3.97129      3.01265      1.54044      1.47221
      3.98129      2.91762      1.48639      1.43123
      3.99129      2.85587      1.45828      1.39759
      4.00129      2.77249      1.42228      1.35021
      4.01129      2.64377      1.36121      1.28256
      4.02129      2.49483      1.28602      1.20881
      4.03129      2.38696      1.22880      1.15816
      4.04129      2.37871      1.22080      1.15791
      4.05129      2.48222      1.26859      1.21364
      4.06129      2.64596      1.34557      1.30039
      4.07129      2.78125      1.40717      1.37408
      4.08129      2.82229      1.42175      1.40055
      4.09129      2.77492      1.39345      1.38147
      4.10129      2.69986      1.35215      1.34771
      4.11129      2.63789      1.31653      1.32135
      4.12129      2.56383      1.27279      1.29104
      4.13129      2.42755      1.19605      1.23150
      4.14129      2.22587      1.08614      1.13973
      4.15129      2.01780      0.97466      1.04313
      4.16129      1.87745      0.90028      0.97717
      4.17129      1.84132      0.88106      0.96025
      4.18129      1.88983      0.90506      0.98477
      4.19129      1.96828      0.94226      1.02603
      4.20129      2.03057      0.96833      1.06224
      4.21129      2.07146      0.98160      1.08987
      4.22129      2.11753      0.99751      1.12002
      4.23129      2.18490      1.02587      1.15903
      4.24129      2.24795      1.05447      1.19349
      4.25129      2.25433      1.05730      1.19703
      4.26129      2.17530      1.02035      1.15495
      4.27129      2.04057      0.95858      1.08199
      4.28129      1.91936      0.90567      1.01368
      4.29129      1.86486      0.88611      0.97875
      4.30129      1.87804      0.89777      0.98028
      4.31129      1.92389      0.92133      1.00256
      4.32129      1.97526      0.94322      1.03203
      4.33129      2.03247      0.96552      1.06695
      4.34129      2.10175      0.99398      1.10776
      4.35129      2.16742      1.02269      1.14473
      4.36129      2.19924      1.03704      1.16220
      4.37129      2.18948      1.03263      1.15685
      4.38129      2.17035      1.02463      1.14572
      4.39129      2.18007      1.03143      1.14864
      4.40129      2.21560      1.05149      1.16411
      4.41129      2.23555      1.06454      1.17101
      4.42129      2.21332      1.05721      1.15611
      4.43129      2.17448      1.04111      1.13338
      4.44129      2.17430      1.04232      1.13198
      4.45129      2.24346      1.07563      1.16782
      4.46129      2.36087      1.13168      1.22919
      4.47129      2.47655      1.18800      1.28855
      4.48129      2.55696      1.23038      1.32658
      4.49129      2.61055      1.26396      1.34659
      4.50129      2.67307      1.30488      1.36819
      4.51129      2.76798      1.36110      1.40689
      4.52129      2.87642      1.41933      1.45710
      4.53129      2.94118      1.44926      1.49192
      4.54129      2.90122      1.42173      1.47949
      4.55129      2.73224      1.32799      1.40424
      4.56129      2.46627      1.18711      1.27917
      4.57129      2.17760      1.03685      1.14075
      4.58129      1.94379      0.91455      1.02924
      4.59129      1.80678      0.83970      0.96708
      4.60129      1.75823      0.80820      0.95003
      4.61129      1.75685      0.80063      0.95622
      4.62129      1.76298      0.79814      0.96483
      4.63129      1.76249      0.79381      0.96868
      4.64129      1.76529      0.79207      0.97322
      4.65129      1.79099      0.80171      0.98928
      4.66129      1.85891      0.83107      1.02783
      4.67129      1.98249      0.88595      1.09653
      4.68129      2.16327      0.96727      1.19600
      4.69129      2.38864      1.06975      1.31889
      4.70129      2.63797      1.18394      1.45403
      4.71129      2.89271      1.30065      1.59207
      4.72129      3.14654      1.41633      1.73021
      4.73129      3.41572      1.53848      1.87724
      4.74129      3.74091      1.68605      2.05486
      4.75129      4.16594      1.87892      2.28702
      4.76129      4.69844      2.11999      2.57845
      4.77129      5.27997      2.38261      2.89736
      4.78129      5.79278      2.61465      3.17814
      4.79129      6.10714      2.75957      3.34757
      4.80129      6.13850      2.78093      3.35757
      4.81129      5.87442      2.67313      3.20129
      4.82129      5.36612      2.45749      2.90863
      4.83129      4.71076      2.17542      2.53534
      4.84129      4.03344      1.88181      2.15163
      4.85129      3.45473      1.63104      1.82368
      4.86129      3.04808      1.45704      1.59105
      4.87129      2.81614      1.36116      1.45498
      4.88129      2.70208      1.31678      1.38530
      4.89129      2.62672      1.28687      1.33985
      4.90129      2.53439      1.24642      1.28797
      4.91129      2.42337      1.19681      1.22656
      4.92129      2.33313      1.15864      1.17449
      4.93129      2.29583      1.14730      1.14853
      4.94129      2.29916      1.15519      1.14397
      4.95129      2.29502      1.15715      1.13787
      4.96129      2.24041      1.13170      1.10871
      4.97129      2.13337      1.07911      1.05426
      4.98129      2.01583      1.02221      0.99362
      4.99129      1.93960      0.98822      0.95138
      5.00129      1.92367      0.98635      0.93732
      5.01129      1.94107      1.00119      0.93987
      5.02129      1.94487      1.00717      0.93770
      5.03129      1.90901      0.99094      0.91807
      5.04129      1.85179      0.96370      0.88809
      5.05129      1.81887      0.95092      0.86795
      5.06129      1.83066      0.96317      0.86749
      5.07129      1.84639      0.97717      0.86922
      5.08129      1.79894      0.95567      0.84328
      5.09129      1.67275      0.89026      0.78250
      5.10129      1.53270      0.81690      0.71579
      5.11129      1.46605      0.78392      0.68213
      5.12129      1.50063      0.80689      0.69374
      5.13129      1.58030      0.85491      0.72540
      5.14129      1.61496      0.87793      0.73702
      5.15129      1.55739      0.84948      0.70791
      5.16129      1.43992      0.78733      0.65258
      5.17129      1.33945      0.73449      0.60496
      5.18129      1.30841      0.72052      0.58789
      5.19129      1.33794      0.74067      0.59728
      5.20129      1.37691      0.76606      0.61085
      5.21129      1.37755      0.76943      0.60812
      5.22129      1.32875      0.74429      0.58447
      5.23129      1.25825      0.70657      0.55168
      5.24129      1.20659      0.67969      0.52690
      5.25129      1.19293      0.67463      0.51830
      5.26129      1.19940      0.68095      0.51845
      5.27129      1.18950      0.67749      0.51201
      5.28129      1.14602      0.65440      0.49162
      5.29129      1.09018      0.62409      0.46609
      5.30129      1.05988      0.60857      0.45131
      5.31129      1.07096      0.61705      0.45392
      5.32129      1.10389      0.63822      0.46568
      5.33129      1.12588      0.65306      0.47283
      5.34129      1.12058      0.65201      0.46857
      5.35129      1.09570      0.63948      0.45623
      5.36129      1.06765      0.62490      0.44275
      5.37129      1.04455      0.61299      0.43156
      5.38129      1.02314      0.60189      0.42125
      5.39129      0.99751      0.58829      0.40922
      5.40129      0.97087      0.57422      0.39664
      5.41129      0.95962      0.56945      0.39017
      5.42129      0.97929      0.58312      0.39617
      5.43129      1.02265      0.61082      0.41183
      5.44129      1.05884      0.63412      0.42472
      5.45129      1.06092      0.63698      0.42394
      5.46129      1.03089      0.62070      0.41019
      5.47129      0.99357      0.60020      0.39336
      5.48129      0.97006      0.58808      0.38198
      5.49129      0.96166      0.58494      0.37672
      5.50129      0.95370      0.58172      0.37198
      5.51129      0.92618      0.56614      0.36005
      5.52129      0.86344      0.52858      0.33486
      5.53129      0.76590      0.46939      0.29650
      5.54129      0.65621      0.40265      0.25357
      5.55129      0.56654      0.34822      0.21833
      5.56129      0.51471      0.31711      0.19760
      5.57129      0.49369      0.30500      0.18869
      5.58129      0.48172      0.29843      0.18330
      5.59129      0.45789      0.28439      0.17350
      5.60129      0.40988      0.25515      0.15473
      5.61129      0.33577      0.20941      0.12635
      5.62129      0.24484      0.15293      0.09191
      5.63129      0.15492      0.09687      0.05804
      5.64129      0.08330      0.05213      0.03117
      5.65129      0.03748      0.02347      0.01401
      5.66129      0.01396      0.00874      0.00521
      5.67129      0.00427      0.00268      0.00159
      5.68129      0.00107      0.00067      0.00040
      5.69129      0.00022      0.00014      0.00008
      5.70129      0.00004      0.00002      0.00001
      5.71129      0.00000      0.00000      0.00000
      5.72129      0.00000      0.00000      0.00000
      5.73129      0.00000      0.00000      0.00000
      5.74129      0.00000      0.00000      0.00000
      5.75129      0.00000      0.00000      0.00000
      5.76129      0.00000      0.00000      0.00000
      5.77129      0.00000      0.00000      0.00000
      5.78129      0.00000      0.00000      0.00000
      5.79129      0.00000      0.00000      0.00000
      5.80129      0.00000      0.00000      0.00000
      5.81129      0.00000      0.00000      0.00000
      5.82129      0.00000      0.00000      0.00000
      5.83129      0.00000      0.00000      0.00000
      5.84129      0.00000      0.00000      0.00000
      5.85129      0.00000      0.00000      0.00000
      5.86129      0.00000      0.00000      0.00000
      5.87129      0.00000      0.00000      0.00000
      5.88129      0.00000      0.00000      0.00000
      5.89129      0.00000      0.00000      0.00000
      5.90129      0.00000      0.00000      0.00000
      5.91129      0.00000      0.00000      0.00000
      5.92129      0.00000      0.00000      0.00000
      5.93129      0.00000      0.00000      0.00000
      5.94129      0.00000      0.00000      0.00000
      5.95129      0.00000      0.00000      0.00000
      5.96129      0.00000      0.00000      0.00000
      5.97129      0.00000      0.00000      0.00000
      5.98129      0.00000      0.00000      0.00000
      5.99129      0.00000      0.00000      0.00000
      6.00129      0.00000      0.00000      0.00000
      6.01129      0.00000      0.00000      0.00000
      6.02129      0.00000      0.00000      0.00000
      6.03129      0.00000      0.00000      0.00000
      6.04129      0.00000      0.00000      0.00000
      6.05129      0.00000      0.00000      0.00000
      6.06129      0.00000      0.00000      0.00000
      6.07129      0.00000      0.00000      0.00000
      6.08129      0.00000      0.00000      0.00000
      6.09129      0.00000      0.00000      0.00000
      6.10129      0.00000      0.00000      0.00000
      6.11129      0.00000      0.00000      0.00000
      6.12129      0.00000      0.00000      0.00000
      6.13129      0.00000      0.00000      0.00000
      6.14129      0.00000      0.00000      0.00000
      6.15129      0.00000      0.00000      0.00000
      6.16129      0.00000      0.00000      0.00000
      6.17129      0.00000      0.00000      0.00000
      6.18129      0.00000      0.00000      0.00000
      6.19129      0.00000      0.00000      0.00000
      6.20129      0.00000      0.00000      0.00000
      6.21129      0.00000      0.00000      0.00000
      6.22129      0.00000      0.00000      0.00000
      6.23129      0.00000      0.00000      0.00000
      6.24129      0.00000      0.00000      0.00000
      6.25129      0.00000      0.00000      0.00000
      6.26129      0.00000      0.00000      0.00000
      6.27129      0.00000      0.00000      0.00000
      6.28129      0.00000      0.00000      0.00000
      6.29129      0.00000      0.00000      0.00000
      6.30129      0.00000      0.00000      0.00000
      6.31129      0.00000      0.00000      0.00000
      6.32129      0.00000      0.00000      0.00000
      6.33129      0.00000      0.00000      0.00000
      6.34129      0.00000      0.00000      0.00000
      6.35129      0.00000      0.00000      0.00000
      6.36129      0.00000      0.00000      0.00000
      6.37129      0.00000      0.00000      0.00000
      6.38129      0.00000      0.00000      0.00000
      6.39129      0.00000      0.00000      0.00000
      6.40129      0.00000      0.00000      0.00000
      6.41129      0.00000      0.00000      0.00000
      6.42129      0.00000      0.00000      0.00000
      6.43129      0.00000      0.00000      0.00000
      6.44129      0.00000      0.00000      0.00000
      6.45129      0.00000      0.00000      0.00000
      6.46129      0.00000      0.00000      0.00000
      6.47129      0.00000      0.00000      0.00000
      6.48129      0.00000      0.00000      0.00000
      6.49129      0.00000      0.00000      0.00000
      6.50129      0.00000      0.00000      0.00000
      6.51129      0.00000      0.00000      0.00000
      6.52129      0.00000      0.00000      0.00000
      6.53129      0.00000      0.00000      0.00000
      6.54129      0.00000      0.00000      0.00000
      6.55129      0.00000      0.00000      0.00000
      6.56129      0.00000      0.00000      0.00000
      6.57129      0.00000      0.00000      0.00000
      6.58129      0.00000      0.00000      0.00000
      6.59129      0.00000      0.00000      0.00000
      6.60129      0.00000      0.00000      0.00000
      6.61129      0.00000      0.00000      0.00000
      6.62129      0.00000      0.00000      0.00000
      6.63129      0.00000      0.00000      0.00000
      6.64129      0.00000      0.00000      0.00000
      6.65129      0.00000      0.00000      0.00000
      6.66129      0.00000      0.00000      0.00000
      6.67129      0.00000      0.00000      0.00000
      6.68129      0.00000      0.00000      0.00000
      6.69129      0.00000      0.00000      0.00000
      6.70129      0.00000      0.00000      0.00000
      6.71129      0.00000      0.00000      0.00000
      6.72129      0.00000      0.00000      0.00000
      6.73129      0.00000      0.00000      0.00000
      6.74129      0.00000      0.00000      0.00000
      6.75129      0.00000      0.00000      0.00000
      6.76129      0.00000      0.00000      0.00000
      6.77129      0.00000      0.00000      0.00000
      6.78129      0.00000      0.00000      0.00000
      6.79129      0.00000      0.00000      0.00000
      6.80129      0.00000      0.00000      0.00000
      6.81129      0.00000      0.00000      0.00000
      6.82129      0.00000      0.00000      0.00000
      6.83129      0.00000      0.00000      0.00000
      6.84129      0.00000      0.00000      0.00000
      6.85129      0.00000      0.00000      0.00000
      6.86129      0.00000      0.00000      0.00000
      6.87129      0.00000      0.00000      0.00000
      6.88129      0.00000      0.00000      0.00000
      6.89129      0.00000      0.00000      0.00000
      6.90129      0.00000      0.00000      0.00000
      6.91129      0.00000      0.00000      0.00000
      6.92129      0.00000      0.00000      0.00000
      6.93129      0.00002      0.00002      0.00001
      6.94129      0.00017      0.00011      0.00006
      6.95129      0.00093      0.00061      0.00035
      6.96129      0.00422      0.00283      0.00157
      6.97129      0.01552      0.01058      0.00569
      6.98129      0.04655      0.03225      0.01678
      6.99129      0.11435      0.08056      0.04055
      7.00129      0.23218      0.16621      0.08095
      7.01129      0.39478      0.28647      0.13554
      7.02129      0.57325      0.41948      0.19470
      7.03129      0.73031      0.53460      0.24747
      7.04129      0.84342      0.61242      0.28794
      7.05129      0.91202      0.65536      0.31497
      7.06129      0.94651      0.67950      0.32806
      7.07129      0.95686      0.69803      0.32736
      7.08129      0.95033      0.71213      0.31688
      7.09129      0.93308      0.71563      0.30372
      7.10129      0.91178      0.70691      0.29346
      7.11129      0.89511      0.69423      0.28840
      7.12129      0.89089      0.68699      0.28948
      7.13129      0.89899      0.68345      0.29730
      7.14129      0.90984      0.67212      0.31051
      7.15129      0.91365      0.64762      0.32474
      7.16129      0.91083      0.62205      0.33440
      7.17129      0.91196      0.61774      0.33614
      7.18129      0.92667      0.64816      0.33039
      7.19129      0.95206      0.70413      0.31994
      7.20129      0.97179      0.75659      0.30787
      7.21129      0.96659      0.77460      0.29583
      7.22129      0.92671      0.74584      0.28274
      7.23129      0.85967      0.68516      0.26628
      7.24129      0.79224      0.62551      0.24884
      7.25129      0.76248      0.59826      0.24174
      7.26129      0.79983      0.61724      0.25894
      7.27129      0.90364      0.67567      0.30340
      7.28129      1.03594      0.75024      0.35991
      7.29129      1.13597      0.80599      0.40296
      7.30129      1.15379      0.80969      0.41371
      7.31129      1.08378      0.75365      0.39195
      7.32129      0.96800      0.66715      0.35285
      7.33129      0.86467      0.59777      0.31388
      7.34129      0.81369      0.58009      0.28600
      7.35129      0.82463      0.61857      0.27366
