Energy (eV)    DOS (1/eV)    PDOS (1/eV)  of atom type Mo S  
      1.34000      0.00000      0.00000      0.00000
      1.35000      0.00000      0.00000      0.00000
      1.36000      0.00000      0.00000      0.00000
      1.37000      0.00000      0.00000      0.00000
      1.38000      0.00000      0.00000      0.00000
      1.39000      0.00000      0.00000      0.00000
      1.40000      0.00000      0.00000      0.00000
      1.41000      0.00000      0.00000      0.00000
      1.42000      0.00000      0.00000      0.00000
      1.43000      0.00000      0.00000      0.00000
      1.44000      0.00000      0.00000      0.00000
      1.45000      0.00000      0.00000      0.00000
      1.46000      0.00000      0.00000      0.00000
      1.47000      0.00000      0.00000      0.00000
      1.48000      0.00000      0.00000      0.00000
      1.49000      0.00000      0.00000      0.00000
      1.50000      0.00000      0.00000      0.00000
      1.51000      0.00000      0.00000      0.00000
      1.52000      0.00000      0.00000      0.00000
      1.53000      0.00000      0.00000      0.00000
      1.54000      0.00000      0.00000      0.00000
      1.55000      0.00000      0.00000      0.00000
      1.56000      0.00000      0.00000      0.00000
      1.57000      0.00000      0.00000      0.00000
      1.58000      0.00000      0.00000      0.00000
      1.59000      0.00000      0.00000      0.00000
      1.60000      0.00000      0.00000      0.00000
      1.61000      0.00000      0.00000      0.00000
      1.62000      0.00000      0.00000      0.00000
      1.63000      0.00000      0.00000      0.00000
      1.64000      0.00000      0.00000      0.00000
      1.65000      0.00000      0.00000      0.00000
      1.66000      0.00000      0.00000      0.00000
      1.67000      0.00000      0.00000      0.00000
      1.68000      0.00000      0.00000      0.00000
      1.69000      0.00000      0.00000      0.00000
      1.70000      0.00000      0.00000      0.00000
      1.71000      0.00000      0.00000      0.00000
      1.72000      0.00000      0.00000      0.00000
      1.73000      0.00000      0.00000      0.00000
      1.74000      0.00000      0.00000      0.00000
      1.75000      0.00000      0.00000      0.00000
      1.76000      0.00000      0.00000      0.00000
      1.77000      0.00000      0.00000      0.00000
      1.78000      0.00000      0.00000      0.00000
      1.79000      0.00000      0.00000      0.00000
      1.80000      0.00000      0.00000      0.00000
      1.81000      0.00000      0.00000      0.00000
      1.82000      0.00000      0.00000      0.00000
      1.83000      0.00028      0.00015      0.00014
      1.84000      0.04003      0.02149      0.01854
      1.85000      0.85391      0.48056      0.37335
      1.86000      2.84329      1.69507      1.14822
      1.87000      1.94288      1.14409      0.79879
      1.88000      1.52599      0.74623      0.77976
      1.89000      1.37520      0.69266      0.68254
      1.90000      1.41198      0.71079      0.70119
      1.91000      1.68229      0.96527      0.71703
      1.92000      1.18450      0.85920      0.32531
      1.93000      0.82509      0.47625      0.34884
      1.94000      1.05730      0.53774      0.51956
      1.95000      1.87557      0.98888      0.88669
      1.96000      2.11327      1.07601      1.03726
      1.97000      1.78102      0.86044      0.92058
      1.98000      2.43236      1.20856      1.22380
      1.99000      1.40011      0.75026      0.64985
      2.00000      1.44384      0.96099      0.48285
      2.01000      3.43224      2.13117      1.30107
      2.02000      3.45483      1.93611      1.51872
      2.03000      2.84255      1.44914      1.39341
      2.04000      2.31036      1.22735      1.08301
      2.05000      2.83605      1.70566      1.13039
      2.06000      1.38897      0.82679      0.56218
      2.07000      1.24410      0.58862      0.65548
      2.08000      1.98117      0.97220      1.00897
      2.09000      2.67200      1.37856      1.29344
      2.10000      3.45387      1.83962      1.61425
      2.11000      4.55356      2.71075      1.84281
      2.12000      4.09583      2.54910      1.54672
      2.13000      1.81576      1.06399      0.75177
      2.14000      0.63072      0.29727      0.33345
      2.15000      0.86518      0.45341      0.41177
      2.16000      2.03522      1.18357      0.85165
      2.17000      3.24336      1.87267      1.37069
      2.18000      5.19605      3.13066      2.06539
      2.19000      4.05338      2.67988      1.37350
      2.20000      3.81258      2.34198      1.47060
      2.21000      3.47751      2.03572      1.44179
      2.22000      3.00752      1.70401      1.30351
      2.23000      3.47432      2.17700      1.29732
      2.24000      1.37411      0.91266      0.46145
      2.25000      1.78134      1.23371      0.54763
      2.26000      2.64837      1.95123      0.69714
      2.27000      3.24441      2.40788      0.83653
      2.28000      1.90668      1.39871      0.50797
      2.29000      2.37115      1.56867      0.80247
      2.30000      3.60986      2.27299      1.33687
      2.31000      2.40759      1.71531      0.69228
      2.32000      2.53459      2.00519      0.52940
      2.33000      2.92559      2.35420      0.57139
      2.34000      2.13580      1.68578      0.45002
      2.35000      3.67955      2.57115      1.10840
      2.36000      4.61186      3.39915      1.21271
      2.37000      3.64665      2.93582      0.71083
      2.38000      4.30287      3.26490      1.03797
      2.39000      3.27390      2.40041      0.87349
      2.40000      2.34222      1.49973      0.84250
      2.41000      2.22780      1.38550      0.84230
      2.42000      0.57795      0.34192      0.23603
      2.43000      0.81474      0.40913      0.40561
      2.44000      1.14720      0.59957      0.54762
      2.45000      2.87884      1.58818      1.29066
      2.46000      3.89304      2.14194      1.75110
      2.47000      2.95330      1.66535      1.28795
      2.48000      2.52781      1.44654      1.08127
      2.49000      4.54549      2.52928      2.01620
      2.50000      6.00481      3.29073      2.71408
      2.51000      4.27875      2.37846      1.90029
      2.52000      3.51103      2.13135      1.37968
      2.53000      2.38422      1.48645      0.89777
      2.54000      2.52659      1.59941      0.92718
      2.55000      4.21139      2.50873      1.70266
      2.56000      2.54311      1.51760      1.02552
      2.57000      2.27347      1.45002      0.82345
      2.58000      4.45350      2.69765      1.75585
      2.59000      5.24908      3.10992      2.13917
      2.60000      3.99402      2.41139      1.58263
      2.61000      4.44559      2.83266      1.61294
      2.62000      4.95400      2.76709      2.18691
      2.63000      3.31148      1.66387      1.64761
      2.64000      3.20344      2.03490      1.16854
      2.65000      1.44511      0.92129      0.52382
      2.66000      0.84649      0.62366      0.22283
      2.67000      1.64929      1.18014      0.46914
      2.68000      3.65618      2.40302      1.25316
      2.69000      7.17990      4.55237      2.62753
      2.70000      5.08305      3.24450      1.83855
      2.71000      3.49274      2.02673      1.46602
      2.72000      2.51481      1.48537      1.02945
      2.73000      1.43950      0.88758      0.55192
      2.74000      0.78087      0.38229      0.39858
      2.75000      1.66252      1.06540      0.59712
      2.76000      2.19402      1.52601      0.66801
      2.77000      2.64430      1.89001      0.75429
      2.78000      4.14183      2.58126      1.56057
      2.79000      4.46180      2.47677      1.98504
      2.80000      3.32944      1.94546      1.38398
      2.81000      2.76043      1.86666      0.89377
      2.82000      4.64268      3.08298      1.55971
      2.83000      4.24334      2.93998      1.30336
      2.84000      2.89809      2.18074      0.71735
      2.85000      1.88429      1.44138      0.44290
      2.86000      1.39520      0.80241      0.59279
      2.87000      1.98096      0.93933      1.04163
      2.88000      1.14660      0.71707      0.42954
      2.89000      1.35047      1.06286      0.28761
      2.90000      1.92519      1.31737      0.60782
      2.91000      2.83928      1.49585      1.34343
      2.92000      3.26173      1.54425      1.71747
      2.93000      3.06181      1.83829      1.22353
      2.94000      3.06233      1.76416      1.29817
      2.95000      2.05468      1.06202      0.99265
      2.96000      3.57953      1.97156      1.60797
      2.97000      5.75051      3.29901      2.45149
      2.98000      4.62955      2.57919      2.05036
      2.99000      3.19221      1.43383      1.75838
      3.00000      2.53298      1.08593      1.44706
      3.01000      2.59498      1.39187      1.20311
      3.02000      5.44730      2.58333      2.86397
      3.03000      5.35909      2.54443      2.81466
      3.04000      1.70722      1.07495      0.63227
      3.05000      1.02235      0.78756      0.23479
      3.06000      0.64677      0.46421      0.18256
      3.07000      2.06721      1.32244      0.74477
      3.08000      2.86353      1.72573      1.13780
      3.09000      1.75642      0.98847      0.76795
      3.10000      1.83575      0.87109      0.96466
      3.11000      1.91551      0.88968      1.02583
      3.12000      2.51622      1.27447      1.24176
      3.13000      2.72148      1.55411      1.16737
      3.14000      1.55742      0.82862      0.72880
      3.15000      1.29029      0.76671      0.52358
      3.16000      0.96254      0.69604      0.26650
      3.17000      0.18027      0.13333      0.04694
      3.18000      0.11373      0.05373      0.06001
      3.19000      1.19519      0.54654      0.64865
      3.20000      1.83183      0.83297      0.99886
      3.21000      1.04619      0.53081      0.51537
      3.22000      2.72755      1.59154      1.13601
      3.23000      4.08479      2.25342      1.83137
      3.24000      3.39733      1.62354      1.77379
      3.25000      1.51260      0.65006      0.86254
      3.26000      1.06678      0.48427      0.58251
      3.27000      1.13410      0.59248      0.54162
      3.28000      1.62977      0.86722      0.76254
      3.29000      3.40416      1.90993      1.49423
      3.30000      2.51631      1.50848      1.00782
      3.31000      0.51401      0.30922      0.20479
      3.32000      0.01880      0.01108      0.00772
      3.33000      0.02571      0.01746      0.00825
      3.34000      0.50724      0.32824      0.17900
      3.35000      2.05545      1.15076      0.90469
      3.36000      2.68314      1.29783      1.38531
      3.37000      1.75887      0.95165      0.80722
      3.38000      1.84032      0.99482      0.84550
      3.39000      0.68702      0.32465      0.36237
      3.40000      0.12065      0.05988      0.06077
      3.41000      0.84682      0.47886      0.36796
      3.42000      1.38086      0.82176      0.55910
      3.43000      0.67398      0.39043      0.28355
      3.44000      1.72776      0.93374      0.79402
      3.45000      1.30183      0.69511      0.60671
      3.46000      0.66680      0.31724      0.34956
      3.47000      0.95046      0.43853      0.51192
      3.48000      0.35526      0.18797      0.16728
      3.49000      0.51733      0.33465      0.18268
      3.50000      0.88429      0.49189      0.39240
      3.51000      2.30396      1.08462      1.21935
      3.52000      1.79399      0.79087      1.00312
      3.53000      1.56976      0.71600      0.85377
      3.54000      1.64491      0.79281      0.85210
      3.55000      2.73568      1.40823      1.32745
      3.56000      1.41509      0.79964      0.61546
      3.57000      0.73146      0.37382      0.35764
      3.58000      2.00299      0.99464      1.00835
      3.59000      2.96276      1.45458      1.50818
      3.60000      1.96195      0.98007      0.98188
      3.61000      0.29682      0.15298      0.14384
      3.62000      0.00801      0.00421      0.00380
      3.63000      0.00004      0.00002      0.00002
      3.64000      0.00168      0.00072      0.00096
      3.65000      0.10395      0.04455      0.05940
      3.66000      0.99967      0.42800      0.57167
      3.67000      1.75038      0.74806      1.00232
      3.68000      0.63717      0.27582      0.36135
      3.69000      0.54323      0.28686      0.25638
      3.70000      0.95336      0.51016      0.44319
      3.71000      0.32791      0.17314      0.15476
      3.72000      0.72832      0.37022      0.35810
      3.73000      0.81762      0.41542      0.40220
      3.74000      0.33628      0.16997      0.16631
      3.75000      1.19338      0.58213      0.61126
      3.76000      1.06205      0.50323      0.55881
      3.77000      0.15968      0.07525      0.08443
      3.78000      0.35352      0.18647      0.16705
      3.79000      1.51189      0.75357      0.75833
      3.80000      2.57206      1.15153      1.42052
      3.81000      2.36237      1.02664      1.33573
      3.82000      1.72228      0.77051      0.95177
      3.83000      1.55913      0.77224      0.78689
      3.84000      1.82668      0.90277      0.92391
      3.85000      2.14127      1.09818      1.04309
      3.86000      1.39755      0.74185      0.65570
      3.87000      0.29129      0.15580      0.13549
      3.88000      0.55769      0.29998      0.25771
      3.89000      0.93167      0.50119      0.43048
      3.90000      0.22588      0.12023      0.10565
      3.91000      0.30354      0.13211      0.17143
      3.92000      0.98328      0.42587      0.55740
      3.93000      0.73350      0.32878      0.40472
      3.94000      1.93271      0.93756      0.99516
      3.95000      1.89950      0.95171      0.94779
      3.96000      0.60214      0.28732      0.31481
      3.97000      0.44185      0.19650      0.24535
      3.98000      0.07955      0.03529      0.04426
      3.99000      0.00200      0.00089      0.00112
      4.00000      0.00844      0.00367      0.00477
      4.01000      0.25507      0.11099      0.14408
      4.02000      1.25252      0.54627      0.70625
      4.03000      1.52572      0.66858      0.85714
      4.04000      0.89798      0.39273      0.50525
      4.05000      1.11749      0.49228      0.62521
      4.06000      0.92028      0.40908      0.51121
      4.07000      0.52043      0.23338      0.28705
      4.08000      1.79981      0.80991      0.98989
      4.09000      2.01299      0.90553      1.10746
      4.10000      1.76924      0.78635      0.98289
      4.11000      0.90865      0.39842      0.51023
      4.12000      0.10429      0.04552      0.05876
      4.13000      0.05128      0.02307      0.02821
      4.14000      0.68438      0.30913      0.37525
      4.15000      1.86604      0.84433      1.02171
      4.16000      1.82521      0.80701      1.01820
      4.17000      1.64426      0.71678      0.92747
      4.18000      1.76771      0.78761      0.98010
      4.19000      1.84853      0.87393      0.97460
      4.20000      2.23077      1.05216      1.17861
      4.21000      4.00299      1.80639      2.19661
      4.22000      2.91324      1.30672      1.60652
      4.23000      0.89368      0.39833      0.49536
      4.24000      1.86769      0.83217      1.03552
      4.25000      3.81728      1.72643      2.09084
      4.26000      4.15949      1.87355      2.28594
      4.27000      4.31753      1.89733      2.42020
      4.28000      2.92280      1.31674      1.60607
      4.29000      2.05203      0.97354      1.07849
      4.30000      1.32868      0.63655      0.69214
      4.31000      2.60785      1.27438      1.33347
      4.32000      2.23245      1.10153      1.13091
      4.33000      1.63530      0.83452      0.80078
      4.34000      1.04053      0.52135      0.51919
      4.35000      1.46147      0.71846      0.74301
      4.36000      1.20667      0.61673      0.58994
      4.37000      0.74734      0.37651      0.37083
      4.38000      2.27118      1.12516      1.14602
      4.39000      2.45893      1.21321      1.24572
      4.40000      0.83325      0.40997      0.42328
      4.41000      0.07305      0.03595      0.03710
      4.42000      0.36062      0.17777      0.18285
      4.43000      0.98620      0.48618      0.50002
      4.44000      0.45527      0.22656      0.22871
      4.45000      1.01112      0.52380      0.48732
      4.46000      2.07460      1.09093      0.98367
      4.47000      2.05746      1.09340      0.96407
      4.48000      0.82896      0.43612      0.39285
      4.49000      0.13359      0.06910      0.06449
      4.50000      0.66033      0.33849      0.32184
      4.51000      0.86116      0.44143      0.41973
      4.52000      0.15669      0.08039      0.07630
      4.53000      0.17603      0.09303      0.08300
      4.54000      0.88924      0.47026      0.41898
      4.55000      0.64388      0.34086      0.30301
      4.56000      0.48243      0.26164      0.22079
      4.57000      1.33890      0.72662      0.61228
      4.58000      1.98019      1.07763      0.90256
      4.59000      2.17762      1.21442      0.96320
      4.60000      2.05348      1.16940      0.88407
      4.61000      0.69186      0.39580      0.29605
      4.62000      0.04097      0.02348      0.01750
      4.63000      0.00186      0.00104      0.00082
      4.64000      0.06781      0.03758      0.03023
      4.65000      0.41860      0.23201      0.18660
      4.66000      0.44262      0.24655      0.19607
      4.67000      0.78517      0.44496      0.34021
      4.68000      0.78824      0.44721      0.34104
      4.69000      0.11256      0.06386      0.04870
      4.70000      0.00909      0.00520      0.00389
      4.71000      0.24489      0.14064      0.10425
      4.72000      1.40317      0.81009      0.59309
      4.73000      1.51506      0.88126      0.63380
      4.74000      0.31139      0.18212      0.12927
      4.75000      0.01061      0.00622      0.00439
      4.76000      0.01634      0.00959      0.00675
      4.77000      0.34421      0.20209      0.14212
      4.78000      0.98441      0.57796      0.40645
      4.79000      0.38103      0.22371      0.15732
      4.80000      0.02671      0.01575      0.01096
      4.81000      0.21596      0.12898      0.08699
      4.82000      0.93589      0.55895      0.37694
      4.83000      0.66974      0.40063      0.26912
      4.84000      0.85418      0.51432      0.33986
      4.85000      0.72862      0.43891      0.28971
      4.86000      0.31348      0.18897      0.12451
      4.87000      0.94320      0.56872      0.37448
      4.88000      0.52933      0.31917      0.21016
      4.89000      0.04026      0.02428      0.01599
      4.90000      0.00047      0.00028      0.00018
      4.91000      0.00815      0.00500      0.00315
      4.92000      0.18076      0.11097      0.06980
      4.93000      0.67584      0.41493      0.26090
      4.94000      0.68365      0.41984      0.26382
      4.95000      0.18998      0.11669      0.07329
      4.96000      0.08809      0.05457      0.03352
      4.97000      0.69757      0.43253      0.26503
      4.98000      0.83092      0.51522      0.31570
      4.99000      0.13396      0.08307      0.05090
      5.00000      0.00292      0.00181      0.00111
      5.01000      0.00001      0.00001      0.00000
      5.02000      0.00000      0.00000      0.00000
      5.03000      0.00000      0.00000      0.00000
      5.04000      0.00000      0.00000      0.00000
      5.05000      0.00000      0.00000      0.00000
      5.06000      0.00000      0.00000      0.00000
      5.07000      0.00000      0.00000      0.00000
      5.08000      0.00000      0.00000      0.00000
      5.09000      0.00000      0.00000      0.00000
      5.10000      0.00000      0.00000      0.00000
      5.11000      0.00000      0.00000      0.00000
      5.12000      0.00000      0.00000      0.00000
      5.13000      0.00000      0.00000      0.00000
      5.14000      0.00000      0.00000      0.00000
      5.15000      0.00000      0.00000      0.00000
      5.16000      0.00000      0.00000      0.00000
      5.17000      0.00000      0.00000      0.00000
      5.18000      0.00000      0.00000      0.00000
      5.19000      0.00000      0.00000      0.00000
      5.20000      0.00000      0.00000      0.00000
      5.21000      0.00000      0.00000      0.00000
      5.22000      0.00000      0.00000      0.00000
      5.23000      0.00000      0.00000      0.00000
      5.24000      0.00000      0.00000      0.00000
      5.25000      0.00000      0.00000      0.00000
      5.26000      0.00000      0.00000      0.00000
      5.27000      0.00000      0.00000      0.00000
      5.28000      0.00000      0.00000      0.00000
      5.29000      0.00000      0.00000      0.00000
      5.30000      0.00000      0.00000      0.00000
      5.31000      0.00000      0.00000      0.00000
      5.32000      0.00000      0.00000      0.00000
      5.33000      0.00000      0.00000      0.00000
      5.34000      0.00000      0.00000      0.00000
      5.35000      0.00000      0.00000      0.00000
      5.36000      0.00000      0.00000      0.00000
      5.37000      0.00000      0.00000      0.00000
      5.38000      0.00000      0.00000      0.00000
      5.39000      0.00000      0.00000      0.00000
      5.40000      0.00000      0.00000      0.00000
      5.41000      0.00000      0.00000      0.00000
      5.42000      0.00000      0.00000      0.00000
      5.43000      0.00000      0.00000      0.00000
      5.44000      0.00000      0.00000      0.00000
      5.45000      0.00000      0.00000      0.00000
      5.46000      0.00000      0.00000      0.00000
      5.47000      0.00000      0.00000      0.00000
      5.48000      0.00000      0.00000      0.00000
      5.49000      0.00000      0.00000      0.00000
      5.50000      0.00000      0.00000      0.00000
      5.51000      0.00000      0.00000      0.00000
      5.52000      0.00000      0.00000      0.00000
      5.53000      0.00000      0.00000      0.00000
      5.54000      0.00000      0.00000      0.00000
      5.55000      0.00000      0.00000      0.00000
      5.56000      0.00000      0.00000      0.00000
      5.57000      0.00000      0.00000      0.00000
      5.58000      0.00000      0.00000      0.00000
      5.59000      0.00000      0.00000      0.00000
      5.60000      0.00000      0.00000      0.00000
      5.61000      0.00000      0.00000      0.00000
      5.62000      0.00000      0.00000      0.00000
      5.63000      0.00000      0.00000      0.00000
      5.64000      0.00000      0.00000      0.00000
      5.65000      0.00000      0.00000      0.00000
      5.66000      0.00000      0.00000      0.00000
      5.67000      0.00000      0.00000      0.00000
      5.68000      0.00000      0.00000      0.00000
      5.69000      0.00000      0.00000      0.00000
      5.70000      0.00000      0.00000      0.00000
      5.71000      0.00000      0.00000      0.00000
      5.72000      0.00000      0.00000      0.00000
      5.73000      0.00000      0.00000      0.00000
      5.74000      0.00000      0.00000      0.00000
      5.75000      0.00000      0.00000      0.00000
      5.76000      0.00000      0.00000      0.00000
      5.77000      0.00000      0.00000      0.00000
      5.78000      0.00000      0.00000      0.00000
      5.79000      0.00000      0.00000      0.00000
      5.80000      0.00000      0.00000      0.00000
      5.81000      0.00000      0.00000      0.00000
      5.82000      0.00000      0.00000      0.00000
      5.83000      0.00000      0.00000      0.00000
      5.84000      0.00000      0.00000      0.00000
      5.85000      0.00000      0.00000      0.00000
      5.86000      0.00000      0.00000      0.00000
      5.87000      0.00000      0.00000      0.00000
      5.88000      0.00000      0.00000      0.00000
      5.89000      0.00000      0.00000      0.00000
      5.90000      0.00000      0.00000      0.00000
      5.91000      0.00000      0.00000      0.00000
      5.92000      0.00000      0.00000      0.00000
      5.93000      0.00000      0.00000      0.00000
      5.94000      0.00000      0.00000      0.00000
      5.95000      0.00000      0.00000      0.00000
      5.96000      0.00000      0.00000      0.00000
      5.97000      0.00000      0.00000      0.00000
      5.98000      0.00000      0.00000      0.00000
      5.99000      0.00000      0.00000      0.00000
      6.00000      0.00000      0.00000      0.00000
      6.01000      0.00000      0.00000      0.00000
      6.02000      0.00000      0.00000      0.00000
      6.03000      0.00000      0.00000      0.00000
      6.04000      0.00000      0.00000      0.00000
      6.05000      0.00000      0.00000      0.00000
      6.06000      0.00000      0.00000      0.00000
      6.07000      0.00000      0.00000      0.00000
      6.08000      0.00000      0.00000      0.00000
      6.09000      0.00000      0.00000      0.00000
      6.10000      0.00000      0.00000      0.00000
      6.11000      0.00000      0.00000      0.00000
      6.12000      0.00000      0.00000      0.00000
      6.13000      0.00000      0.00000      0.00000
      6.14000      0.00000      0.00000      0.00000
      6.15000      0.00000      0.00000      0.00000
      6.16000      0.00000      0.00000      0.00000
      6.17000      0.00000      0.00000      0.00000
      6.18000      0.00000      0.00000      0.00000
      6.19000      0.00014      0.00008      0.00006
      6.20000      0.02015      0.01180      0.00835
      6.21000      0.38283      0.22427      0.15856
      6.22000      0.98703      0.57822      0.40880
      6.23000      0.43893      0.25694      0.18199
      6.24000      0.49386      0.28842      0.20544
      6.25000      0.56670      0.33171      0.23499
      6.26000      0.49152      0.28843      0.20309
      6.27000      0.10755      0.06313      0.04442
      6.28000      0.00334      0.00196      0.00138
      6.29000      0.00002      0.00001      0.00001
      6.30000      0.00336      0.00196      0.00140
      6.31000      0.14526      0.08456      0.06070
      6.32000      0.85030      0.49500      0.35530
      6.33000      0.67501      0.39297      0.28205
      6.34000      0.15857      0.09268      0.06589
      6.35000      0.72075      0.42266      0.29809
      6.36000      0.81182      0.47607      0.33575
      6.37000      0.12393      0.07268      0.05126
      6.38000      0.00256      0.00150      0.00106
      6.39000      0.00001      0.00000      0.00000
      6.40000      0.00000      0.00000      0.00000
      6.41000      0.00000      0.00000      0.00000
      6.42000      0.00000      0.00000      0.00000
      6.43000      0.00109      0.00065      0.00045
      6.44000      0.09706      0.05903      0.03934
      6.45000      1.22415      0.79881      0.46987
      6.46000      2.30347      1.73825      0.77044
      6.47000      0.70174      0.65628      0.17345
      6.48000      0.03936      0.04382      0.00634
      6.49000      0.14200      0.08295      0.05918
      6.50000      1.26642      0.73812      0.52830
      6.51000      1.71628      1.00107      0.71520
      6.52000      0.35413      0.20670      0.14743
      6.53000      0.01090      0.00637      0.00454
      6.54000      0.00009      0.00009      0.00002
      6.55000      0.00693      0.00992      0.00000
      6.56000      0.15843      0.22692      0.00000
      6.57000      0.49049      0.70250      0.00002
      6.58000      0.21322      0.29883      0.00322
      6.59000      0.22871      0.14347      0.09028
      6.60000      1.10714      0.64723      0.45994
      6.61000      1.09991      0.64336      0.45655
      6.62000      0.34047      0.19874      0.14173
      6.63000      0.86912      0.50588      0.36323
      6.64000      0.65522      0.38137      0.27385
      6.65000      0.06721      0.03912      0.02809
      6.66000      0.00093      0.00054      0.00039
      6.67000      0.00000      0.00000      0.00000
      6.68000      0.00077      0.00045      0.00032
      6.69000      0.05939      0.03457      0.02482
      6.70000      0.62383      0.36308      0.26075
      6.71000      0.88693      0.51621      0.37072
      6.72000      0.18877      0.10995      0.07882
      6.73000      0.37110      0.21766      0.15344
      6.74000      1.09159      0.64019      0.45147
      6.75000      0.84794      0.51366      0.34298
      6.76000      0.68545      0.72460      0.12203
      6.77000      1.00567      1.40086      0.00923
      6.78000      0.33420      0.47144      0.00010
      6.79000      0.01535      0.02166      0.00000
      6.80000      0.00010      0.00013      0.00000
      6.81000      0.00001      0.00001      0.00000
      6.82000      0.00363      0.00212      0.00152
      6.83000      0.15260      0.08893      0.06369
      6.84000      0.91690      0.54055      0.37945
      6.85000      1.40785      0.95884      0.51650
      6.86000      1.71854      1.40677      0.51015
      6.87000      1.34654      0.94433      0.48114
      6.88000      0.52713      0.31511      0.21628
      6.89000      0.03984      0.02324      0.01663
      6.90000      0.12519      0.07383      0.05135
      6.91000      0.81386      0.48002      0.33384
      6.92000      0.75267      0.44360      0.30907
      6.93000      0.75123      0.43678      0.31444
      6.94000      1.90595      1.10633      0.79962
      6.95000      0.83142      0.48269      0.34873
      6.96000      0.05474      0.03178      0.02295
      6.97000      0.00053      0.00031      0.00022
      6.98000      0.00001      0.00001      0.00001
      6.99000      0.00373      0.00223      0.00150
      7.00000      0.15445      0.09239      0.06208
      7.01000      0.87602      0.53281      0.34767
      7.02000      0.96015      0.80093      0.27124
      7.03000      1.40727      1.60579      0.18183
      7.04000      1.43305      1.19212      0.41572
      7.05000      0.39080      0.24863      0.15304
      7.06000      0.20763      0.12087      0.08685
      7.07000      0.90925      0.52872      0.38053
      7.08000      0.59195      0.34424      0.24771
      7.09000      0.17905      0.10553      0.07352
      7.10000      0.81918      0.48542      0.33376
      7.11000      0.71201      0.42192      0.29009
      7.12000      0.08398      0.04977      0.03421
      7.13000      0.01890      0.01153      0.00737
      7.14000      0.24913      0.15232      0.09681
      7.15000      0.49163      0.30011      0.19152
      7.16000      0.44084      0.25849      0.18235
      7.17000      0.99940      0.57638      0.42301
      7.18000      0.73185      0.42261      0.30924
      7.19000      1.00490      0.58141      0.42350
      7.20000      0.40678      0.23537      0.17141
      7.21000      0.02279      0.01319      0.00961
      7.22000      0.00018      0.00010      0.00007
      7.23000      0.00143      0.00088      0.00056
      7.24000      0.09819      0.06473      0.03655
      7.25000      1.15120      0.87068      0.37112
      7.26000      2.95403      2.49576      0.81713
      7.27000      1.86634      1.51573      0.54298
      7.28000      1.12849      0.73433      0.40811
      7.29000      1.36855      0.82874      0.53997
      7.30000      0.91115      0.54021      0.37582
      7.31000      0.47626      0.51956      0.07127
      7.32000      1.48045      1.63306      0.21202
      7.33000      1.37809      1.13078      0.40435
      7.34000      0.34608      0.21920      0.13604
      7.35000      0.68801      0.39623      0.29185
      7.36000      0.84598      0.48700      0.35898
      7.37000      0.14260      0.08209      0.06051
      7.38000      0.00325      0.00187      0.00138
      7.39000      0.00001      0.00001      0.00001
      7.40000      0.00113      0.00065      0.00048
      7.41000      0.07630      0.04420      0.03229
      7.42000      0.72424      0.44409      0.29322
      7.43000      1.29369      1.00818      0.40762
      7.44000      1.46262      1.17600      0.44098
      7.45000      1.58733      0.96627      0.64747
      7.46000      0.85903      0.49106      0.36859
      7.47000      0.10402      0.05924      0.04478
      7.48000      0.00187      0.00107      0.00081
      7.49000      0.00286      0.00167      0.00119
      7.50000      0.09891      0.05819      0.04093
      7.51000      0.49587      0.31898      0.19065
      7.52000      0.63142      0.63599      0.12018
      7.53000      0.44536      0.58806      0.01036
      7.54000      0.09969      0.11243      0.01268
      7.55000      0.46184      0.26702      0.19539
      7.56000      0.96911      0.55771      0.41140
      7.57000      0.27619      0.15897      0.11723
      7.58000      0.01927      0.01776      0.00452
      7.59000      0.24663      0.33289      0.00002
      7.60000      0.95471      1.28877      0.00000
      7.61000      0.50027      0.67532      0.00000
      7.62000      0.03598      0.04817      0.00022
      7.63000      0.03538      0.02007      0.01543
      7.64000      0.33297      0.18636      0.14661
      7.65000      0.43219      0.24192      0.19026
      7.66000      0.23632      0.13376      0.10256
      7.67000      0.88594      0.50410      0.38184
      7.68000      0.89471      0.51069      0.38402
      7.69000      1.02236      0.58789      0.43447
      7.70000      0.49278      0.28361      0.20917
      7.71000      0.14660      0.08709      0.05952
